;Server;internal_article_number;article_hash;componentname;componentidentifier;manufacturer;manufacturer_description;component_erpreferencenumber;implant
34377;KPRDCSA03;9026012225;78970a5ca6f229fa266eb1b2d8cb65ade2697592178a66f06052c87d20566dc8;valve de Bergeret gauche L:300mm;GR2702;;Collin;;False
34382;KPRDCSA03;9026011200;87f83543aa2b3abe1186ad2e7c8a55bee989c4e7f227159893ef2a4d20e27693;ciseaux Stevens droits L:110mm;GR2711;;Sterima;;False
34383;KPRDCSA03;9026001335;c9745acc721416938bd7d3dd2b4f79c571225dec5828dc04b825c7adb5eec979;calle bouche adulte L;GR1952;;Unknown;;False
34389;KPRDCSA03;9026012008;f30d19718c1025a1065bf97a6eb99945e9eacc4c996ecdff62a8d142ca059940;clamp intestinal de Doyen courbe L:230mm;GR2686;;Simal;;False
34390;KPRDCSA03;9026011818;6be327add30640314ba667f7bec68d20ba4c0b5a0c124867964b82990ce081a5;pylorus clamp de Payr;GR2693;;Medicon;;False
34398;KPRDCSA03;9026012221;5862d6f46d3a81100a06d4b5b07d11b98fc2d84778e391ac75245f40cfae672d;spatule de Bergeret L:345mm;GR2698;;Collin;;False
34399;KPRDCSA03;9026012223;3c125a5d42a5d48e90af5f4f0002777ca3630a8f0212726603a8810d1d949304;spatule de Bergeret L:340mm l:110mm;GR2700;;Collin;;False
34400;KPRDCSA03;9026015097;80ef16409d92f7b3a58d979811fabec89311b9ba52e8e567b0b66b1cff95dbe9;pince Pozzi L:245mm;GR3755;;Unknown;NA;False
34403;KPRDCSA03;9026012077;0942ed7628d35bd8a4b89e1822326b513bd91192358327926f09e9a7fcc33bfc;ciseaux à dissection courbes L:120mm;GR2979;;Simal;;False
34404;KPRDCSA03;9026011031;e431ea083ee1b5973d16a0143a6e8821efdaad7f1cf67aca9ce9853448c577db;pince à champs de Backaus L:90mm;GR2980;;Bittner;;False
34407;KPRDCSA03;9026012183;cf7bc2a033e7c988ab72aed59b26c2d7df89fdec77a7913cd8e87e49e6ab53c1;pince à champs de Backaus L:90mm;GR2713;;Chifa;;False
34410;KPRDCSA03;9026001232;19230a7fe4e2e4d7762c1456052d326bbc8dc6ada5cf865d7066f258e8b587bb;canule courbe L:85mm;GR1363;;Unknown;;False
34411;KPRDCSA03;9026011436;3f04630573cffad51dd6819a489484aaea366c3d103f90442a08dc06b11ba2f5;manche pour miroir dentaire L:115mm;GR3038;;Unknown;;False
34415;KPRDCSA03;9026010128;aa32714c88f7180868b7f9b88f122357c08593a2b2f1d6a67b33dfb49dd691c7;manche pour miroir L:120mm;GR1891;;Swiss;;False
34424;KPRDCSA03;9026011311;a5b189a8221abb191b836b853a74ce176c52fac380d974c3eb6557e2279632cf;hystéromètre gradué L:320mm;GR2659;;Unknown;;False
34426;KPRDCSA03;9026011443;8831e198bb0366713d9638e4ad09bd44e02a081db947810f41cd5e7931fcd097;insert cônique large pour canule utérine L:60mm;GR3048;;Unknown;;False
34427;KPRDCSA03;9026041057;70374c4691cbfdcbce85df706d8a0ae9f070a687a45248b7c73b2dc38224cea7;Grand insert conique pour canule utérine;GR6266;;Unknown;NA;False
34431;KPRDCSA03;9026012063;38c4935a61d899187d86c7e8dcded07d05ced78d261125f6cd9180593ed8b880;valve vaginale de Doyen L:245mm 130*55mm;GR2960;;Simal;;False
34435;KPRDCSA03;9026003132;011c9a126a1f19e777847eaca218ec15bbb2fe6252a1924db8f0115005de78be;pince cadre en coeur L:160mm;GR1091;;Simal;;False
34436;KPRDCSA03;9026015368;c2611de1f080d6f395e124a72c14ab73c864808afe16f95c56939e55ff0b2ab8;pince à col L:245mm;GR3821;;Unknown;NA;False
34438;KPRDCSA03;9026011939;d5930ea0a5d2897e600f3df326ad37e05e28d7235d68b576c73a31a8cd24e325;valve Doyen L:260mm 35*90mm;GR2572;;Duchateau;;False
34445;KPRDCSA03;9026015339;be50a4f386874aaadd8ee296234821ed1a989fef02d5b97fd802263cb5dd2ae6;canule utérine de Cohen L:260mm;GR3805;;Unknown;NA;False
34446;KPRDCSA03;9026011442;f7d8e6815f94e36b28694f7c870b502181c35990206ea376614ee119ad71f3c2;petit insert cônique pour canule utérine L:60mm;GR3047;;Unknown;;False
34448;KPRDCSA03;9026011834;f9faa778728c4dba612ee2915134708f8133079b083572ba41c601248c42e877;hystéromètre gradué L:280mm;GR3046;;Medicon;;False
34450;KPRDCSA03;9026003160;1cd781395c82b2a0b88c52c09ab4862b61e52384c779ad2ed84c65a0ad056160;valve Doyen L:240mm 90*60mm;GR1784;;Simal;;False
34452;KPRDCSA03;9026011266;449341079bb68280e17a512f9d99110e5650d096c44265a44e8dcf6544554a2a;pince Duval en olive courbe L:240mm;GR2570;;Unknown;;False
34455;KPRDCSA03;9026012177;312067d5dd6504a56ac6190f6fd81dce79356b702d84d35053c9a8ccba023fdb;pince Duval en olive L:245mm;GR2978;;paul louis;;False
34461;KPRDCSA03;9026011251;2796775e0687fb7098eb93e52f3af36aa0a65b0950d61a4de6438964fe1589fd;ciseaux à plâtres L:190mm;GR2541;;Unknown;;False
34463;KPRDCSA03;9026011974;911fb03110c2903707eb0c547b6b6ae151831de9e2ca4d31ec27d0e276a69fd3;pince hémostatique fine Leriche courbe L:180mm 2*1 griffes;GR2677;;MBG;;False
34469;KPRDCSA03;9026003152;d3fa4faa1c37680874373719720f4ebc82932416b72aacbc4aeae8983c645552;pince Duval L:250mm;GR1658;;Simal;;False
34470;KPRDCSA03;9026012261;684e69d3c4c86332937f3c472c67f892b3b3556c3498523008e9f04921f34997;pince Kocher droite L:230mm 2*1 griffes;GR2840;;Medibel;;False
34471;KPRDCSA03;9026028932;b6199b9bada7a6b76fd5e240d3592cc0d50720b1ad89991836adbef4988f0442;pince Collin L:160mm;GR5218;;Unknown;NA;False
34474;KPRDCSA03;9026011109;8e53328206d63d4ba8b61324e2d30296b98e35e3aaf0ad393dd8941c6f0548f4;bras écarteur mâle L:280mm;GR2843;;Martin;;False
34475;KPRDCSA03;9026011377;a39d8c6ba62e69e5006c03a212c9f08da8b6219aebda59c5d198fab6df88b21b;ciseaux Mayo droits L:195mm;GR2836;;Unknown;;False
34481;KPRDCSA03;9026012029;188e3fcf29e21bd6f301a4edf24b6cfd0b369292655d33542dd5887d9e4818dd;ciseaux à fils droits lames plates L:200mm;GR2798;;Simal;;False
34483;KPRDCSA03;9026015372;cd1e94d8b550ab1fe4afa9a678c8cb64e4690bb8ca78d2770203c9397b82c7d1;pince Duval L:160mm en coeur;GR3823;;Simal;NA;False
34490;KPRDCSA03;9026011252;80d3dfb0341157dd376f2e5fc1816d7de964e56ba153583793981f4d26259ec5;marqueur d'aréole;GR2542;;Unknown;;False
34495;KPRDCSA03;9026011975;684b3988ec449eb3bc4767f1a728adedbade62c2b75fc35584228074f49cbba8;ciseaux droits L:230mm;GR2845;;MBG;;False
34496;KPRDCSA03;9026011363;88ba7dbf1f5e7c8a8f4594629d176e2b528de02e8b1881c31a80a021f9c2f2d2;pince J-L Faure L:200mm 2*1 griffes;GR2785;;Unknown;;False
34499;KPRDCSA03;9026012035;eafd0bf480e3041916e343c0f6bd606176dfcdf1205c801a10da15031df81c65;ciseaux à fils droits L:180mm;GR2838;;Simal;;False
34500;KPRDCSA03;9026011028;1017cd27a60dfd04731c3ba6c82639d7ebaa82095e2417e194cf1efaa127d9f1;ciseaux Metzenbaun courbe L:230mm;GR2839;;Bittner;;False
34504;KPRDCSA03;9026011631;ff20532b6b89b277ca503183fe15bdcd4bd7f4e8074bae639ee024b0f8cb4e8a;écarteur de Fritscha L:260mm;GR2837;;Chiron;;False
34505;KPRDCSA03;9026015340;b52031d8bb811e89930db18a785f1750e5caf2684237245432455830ae86f457;pince dissection anatomique L:205mm 2*3 griffes;GR3806;;Nopa;NA;False
34506;KPRDCSA03;9026011235;7c9db417f25437d49fb1cb7d991fe3c20acf7d349125e73fcf041e56b6716cb3;ciseaux dissection courbes L:190mm;GR1204;;Unknown;;False
34508;KPRDCSA03;9026011376;8267bf5079dc39dc60c86638967a696954847b4f0211cecf259b9725a7cf13b6;"pince hémostatique à préhension en ""S"" courbe L:190mm";GR2835;;Unknown;;False
34510;KPRDCSA03;9026015381;c8fa3042c98dead5d3e09faa2a1ee9b1668246e0ca4599406de78764929e4f17;bras écarteur femelle L:280mm;GR3828;;Unknown;NA;False
34512;KPRDCSA03;9026012169;dca3395ef94eaf56763e99568f057ceff544b156e2f0d0a189c055c6539886b6;pince J-L Faure L:200mm 2*1 griffes;GR2784;;paul louis;;False
34513;KPRDCSA03;9026006071;700dc69798db5eb3103a9a65a5eac9fcfd94bae30fdbb2716d243846e0f61864;pince Kocher droite L:160mm 2*1 griffes;GR0063;;Unknown;;False
34514;KPRDCSA03;9026042125;49d04d54f9d97d568fddd1e62897f587ea69d66a1c3011840496ad93306ffae5;pince Kocher droite L:140mm 2*1 griffes;GR6455;;Unknown;;False
34516;KPRDCSA03;9026015367;6115cb53af7bb716818cb5ac10b974ce4e970ce08bf8d473aab9ffb15d53aa1e;pince Duval L:160mm (2 pièces);GR3820;;paul louis;NA;False
34518;KPRDCSA03;9026012259;d1c8ac251fa32b7a7bf816a77d8fb164f69a0add97ac1c315923818af132b3f7;ciseaux Mayo droits L:145mm;GR2812;;Barrette;;False
34524;KPRDCSA03;9026012050;24f900e01ad3866dc49fde2d018d7277321c70df20dc08296084370564d13067;ciseaux à fils courbes L:180mm;GR2916;;Simal;;False
34530;KPRDCSA03;9026011452;5225f114c6ae8269f145b37f2706230d24b371220dd93d7a357cc54df80613b2;vis pince autogrippe L:50mm;GR3074;;Unknown;;False
34541;KPRDCSA03;9026001123;9393d137d77389c4ec7933d4f26a69c8c84b18afc84e57e34afdd94dfcba1c4b;pince anatomique baïonnette L:160mm  sans griffes;GR1019;;Unknown;;False
34544;KPRDCSA03;9026011289;e2a1df1b44576821c514292f7bcc18fa9651c46a509174fd9b608a3b7ff026b4;pince Ombredanne L:140mm;GR2623;;Unknown;;False
34545;KPRDCSA03;9026012096;00b7a19d33a80fcba047024bbb0dc850554db8fceb480775c397287c0ee1dafc;pince à agraffes L:125mm;GR2618;;Lawton;;False
34546;KPRDCSA03;9026012252;e33f88894ced468c18e7afbe27b0efad643bc2c35444ae79dc275002b6dec1f8;pointe carrée L:175mm;GR2624;;Medibel;;False
34547;KPRDCSA03;9026011290;38bc9d0e88ba31b6f412f693ba2ceea245e8bcbb34ccc10364bdff74578851d2;gaine pour pointe L:110mm;GR2625;;Unknown;;False
34548;KPRDCSA03;9026012251;d58a6c71881ef7196534a8ac399c8a73e83ea1440bce208e8c11664e16dfa197;canule à trachéo D.10mm;GR2619;;Dräger;;False
34549;KPRDCSA03;9026011287;bf407ceb8acbae1747aa4ce899a01c31be6d4019c5460cea87a1e2b7dd7f7aaa;gaine pour canule à trachéo;GR2620;;Unknown;;False
34550;KPRDCSA03;9026011636;0314fd8d2d4ce2553e3cbda3bc2d5ab37816b60584db18c6cf548d6bf9344f36;dilatateur trachéal Laborde L:140mm;GR2616;;sklar;;False
34551;KPRDCSA03;9026011635;6a2de981d03b39181fa3a7bab04614ae792239b5c445d9d18de05944b0e76c9f;écarteur à 3 griffes L:170mm;GR2615;;sklar;;False
34552;KPRDCSA03;9026011291;9dd71e990dd5d7f9c38ef80063566b903a68a443f770a501cca2135cee361ffb;crochet L:170mm;GR2627;;Unknown;;False
34553;KPRDCSA03;9026011292;0809a4b6e4843e5bb6a35ab8918c779d233d5e9d2db620a7d28f38b08ecd1fd9;pointe large en triangle courbe L:130mm;GR2628;;Unknown;;False
34554;KPRDCSA03;9026011293;50437f0192f03b44037f9e570689aba3f59d67effef8ab2e445cf55de54d22fc;pièce métallique n°2 en trompe;GR2629;;Unknown;;False
34560;KPRDCSA03;9026001173;9daedb143630656b95834541b502dedfbd1e1668fc41df129d38241ccc95e8d9;spéculum oreille H:35mm D.7mm;GR1228;;Unknown;;False
34564;KPRDCSA03;9026011262;2c5e92c525bb014e20df3d2cec441081341ceb648319a5c42c4937f7478e0520;manche à Beaver L:110mm;GR2558;;Unknown;;False
34567;KPRDCSA03;9026011362;573ef0b747845f56f2594378269bc8ac9ec859553ababc9812ae81dfbdccf6fd;micro canule 0.9mm L:95mm;GR2783;;Unknown;;False
34571;KPRDCSA03;9026011360;74f4857f1aadf0068d5e90095e54754a40e9fad825e916f1f02a12cc2074d881;crochet L:150mm;GR2781;;Unknown;;False
34572;KPRDCSA03;9026041565;9fd33d30d9edb9609f4268cb373adcffcb13d81d8a5cf50d6c58fd38b94cb9d1;Aiguille à parasynthèse L: 75mm;GR6348;;Unknown;NA;False
34577;KPRDCSA03;9026011286;7e2dfa32ec4794f02cbb93a55ba50d1c14ab994c50be2b6518b5abead0e50dbf;écarteur autostatique L:115mm 2+3 griffes;GR2617;;Unknown;;False
34581;KPRDCSA03;9026011025;273ff198849c68ee3ccad6157e89edba399baf7d42846c270c54895d975adb22;optique 25° L:230mm;GR3098;;Immed;;False
34582;KPRDCSA03;9026012284;494a31579ca24c07d82dc5278a9f04252af97dc80885b316137e16a8c18d0599;gaine optique bleue L:190mm;GR3097;;Crimo;;False
34583;KPRDCSA03;9026012283;ca3977138a622b9939e56331cfbd4f262e92819dcd11e59e7e53cd28c089164a;optique 25° L:230mm;GR3096;;ABJ;;False
34587;KPRDCSA03;9026007008;09db1b51c6acd71ef84a1826e59d06187f0bc9fec58b67cd0ce7497102edc47b;raccord luer lock L:55mm;GR2075;;Unknown;;False
34589;KPRDCSA03;9026015129;1dc9fcefa22f254bfee93a2ea3cb67bf9e023b07efe3422d8263449cd3a97b5a;manche à Beaver L:95mm;GR3761;;Unknown;;False
34596;KPRDCSA03;9026011434;ef9bc23aadebc09b3dd2b9de93f9a0c27c40e39f226d40d44a1b3e4324e84c74;Micro canule d'aspiration 0,8 L:100mm;GR3036;;Unknown;;False
34597;KPRDCSA03;9026006943;c947dbe7c5f41ffba727d29acfb222ea53e81172dbd505d907958e18d3a8d9a5;micro canule 1.5mm L:100mm;GR1831;;Unknown;;False
34601;KPRDCSA03;9026011779;3f433d322813f854840d34b9f365c6c7bbb9fdde8b435fc7731e59ca5da26b5f;manche pour lancette L:110mm;GR2560;;france inox;;False
34602;KPRDCSA03;9026001130;bc22d3d0a492eb8db48c45395d665a98795e4758d130fc1569a7ceb6e362844c;spéculum oreille H:45mm D.5mm;GR1032;;Unknown;;False
34606;KPRDCSA03;9026041566;c2a7701f9ced9462e70b81ba2a2c79e0d7b27335e6427f1c7d2071281b4aecc5;Spéculum oreille N° 6 carbone;GR6349;;Unknown;NA;False
34616;KPRDCSA03;9026011303;e907d8dafeb78572344093903caf00b7e3f39fd149e02d23ae15de601518e02d;mandrin décolleur pour canule d'aspiration L:205mm;GR2651;;Unknown;;False
34625;KPRDCSA03;9026011304;f8982f153e63cc82b847c6d8212a6a11167f73f46423f5fdc317531cc2bfb03e;vis de réglage L:20mm;GR2652;;Unknown;;False
34634;KPRDCSA03;9026011978;43452224ef7b9fe0ca95da6218d93bd44ccd13f4b8bee0d7602ef66a0721acf5;pince nasale 4mm L:220mm;GR2630;;Difra;;False
34635;KPRDCSA03;9026011294;38fb5c9321ef5834e9687814b4caee786e83f06dd23776969b8515a3b568fe57;mandrin décolleur L:230mm;GR2631;;Unknown;;False
34637;KPRDCSA03;9026011297;83f1b8e6fea01e803b8c7dbcf77a2917114895fc66bdef3d4a511aa2e523f835;bistouri à cartilage L:220mm avec embout pièce mobile;GR2634;;Unknown;;False
34638;KPRDCSA03;9026011814;22e8e4e15fdf3d32cbf9e6f3dc1bfa366a221820107741945998c6bd4a2c4efa;décolleur double L:195mm;GR2635;;Medicon;;False
34639;KPRDCSA03;9026011299;6eed5f3e5688b091739883a8ce5eb62d4cb5c661fd1b3d82d24c2513b07c5ffd;gouge L:155mm;GR2637;;Unknown;;False
34657;KPRDCSA03;9026009606;753655ee1328e19f8a783e9b426841791e9ede236865d521059224ff4d911b14;chemise pour injecteur platinum L:110mm;GR2070;;TheUnfolder;;False
34658;KPRDCSA03;9026001039;89c9095a50b0cbaee836150d52be0f7b04d9933fab57858c35d9ae9dda1fe917;godet gradué 50cc;GR0691;;Unknown;;False
34663;KPRDCSA03;9026006872;3b8fc997895b6b841607db019486d3802e85873a2d94b3b0295c6dcbabc4b386;Canule d'aspiration n°12 L:170mm;GR1685;;Unknown;;False
34664;KPRDCSA03;9026011295;f0be31cf90a0039af13b098c8fb4551a145cf6f70d6808647e7d6f4822958389;canule d'aspiration grande L:235mm;GR2632;;Unknown;;False
34665;KPRDCSA03;9026011296;960ca287caa7f21ef9d599ff3a13c7007a95c570daebe2dfbb04d22d2e828e98;écarteur de Palmer L:60mm;GR2633;;Unknown;;False
34666;KPRDCSA03;9026011298;26327eff0d2b11e9ed4038a1a4442ff1d23d352161c4da90a7f783cbd0f4015f;décolleur double L:180mm;GR2636;;Unknown;;False
34668;KPRDCSA03;9026011979;3a21fe2072b3c079f0b6d6c48368b9675d93d2e62f3e5d477d1de436e4abd113;pince à présentation amygdales L:185mm;GR2799;;Difra;;False
34676;KPRDCSA03;9026015126;c5d8ad9e7c6e6b330b43ecfd4b5c6243ab9ff692782ae8b873fbe14564b6a323;décolleur double L:240mm;GR3760;;Unknown;NA;False
34677;KPRDCSA03;9026011261;c8f7a980deaf1e682fc2f70fea1d4fa33dca7028e4f18c0c808b2f4d21be9fc6;pince de Luc L:190mm;GR2557;;Unknown;;False
34684;KPRDCSA03;9026012278;003775492b345092cdaebe3fd1973a3e5561e13eef40198aab1a8d52d8869f66;cionni toric axis marker coudé L:125mm;GR3045;;Titanium;;False
34690;KPRDCSA03;9026012279;d400d8a427ae2dc38b217300de152dac3fc0bf2cbf524c549a2eb868880fe7d9;crochet à cornée L:90mm;GR3057;;Vaassen;;False
34691;KPRDCSA03;9026012280;908b1779acd9ef7752a5b5704ac0a3cb45c86b7f3566a4c517932e2d2a44cab8;pointe 15° Stab L:135mm;GR3058;;Laseredge;;False
34693;KPRDCSA03;9026012281;317f5a55b88a4d71e54cf8a020ed79e11521335fcbc83a58906e03dd2326eab2;golf / sleral 2,4mm L:130mm;GR3059;;Mani;;False
34708;KPRDCSA03;9026012163;66cdcab743ab628e40998f152318344a11c6b045788a422e68cc7c700360562b;pince Kocher droite L:240mm 2*1 griffes;GR2678;;paul louis;;False
34710;KPRDCSA03;9026006082;9f24bc98cd75b359f1e3462d007e930538fa4aa33eb98883f485e1d170b394ad;pince de Foerster L:240mm;GR0087;;Unknown;;False
34711;KPRDCSA03;9026011107;f4b4742a26970588d75a4cedd98c5e533e63cbe2a493d5431866b1d38f8d70bc;pince de Foerster L:240mm;GR2679;;Martin;;False
34713;KPRDCSA03;9026011320;0ab95c0901b162b4337d42a6e74c0bcd7f3b12a1b4868b4897169bf4d5ad8230;valve pour cadre de Kirschner L:200mm;GR2682;;Unknown;;False
34714;KPRDCSA03;9026011817;c8cb201cb94494baf99c35c0993165cee76f45a23e06256c4c2e5d925d2a0a75;valve malléable L:320mm;GR2683;;Medicon;;False
34715;KPRDCSA03;9026012171;1098212647dd966032607b377d94fe6fb76c34c6f6652368fa4cb265d89a58ae;pince dissection anatomique L:250mm sans griffes;GR2801;;paul louis;;False
34716;KPRDCSA03;9026011981;8275d574bef243df8d5db0ae47bda4707a0d18d806fc9f243ac10083beafe712;pince à champs de Backaus L:135mm;GR2806;;La Cross USA;;False
34723;KPRDCSA03;9026008811;d47735cf8c0912cc386c7c8897adb1c6f6b18f8bf50740b74edd7662dc285a8f;Manche de beaver L:100mm;GR1841;;Beaver;;False
34724;KPRDCSA03;9026012282;7636d52ccaf72db7d3829666c893f9e7535c4d3ac2c114dc465b35a09ea527db;crescent bevel up 2,0mm L:130mm;GR3061;;Mani;;False
34726;KPRDCSA03;9026011444;e6cd80bf77a150265d1cbbc3865f3ef70efc943fca25904132d0e7d8c48e000b;tige métallique L:52mm;GR3050;;Unknown;;False
34728;KPRDCSA03;9026041647;4f79216601c4335a17b16d0dfd2074c87710421a0d42813dc99e44ffedb86607;pince à préhension Castroviejo L:145mm;GR6355;;Moria;;False
34732;KPRDCSA03;9026011435;13fb1dbe51837c4f3aefddf9fdc8d60c38fe4d407a242917d99a133520d2467f;connecteur L:60mm;GR3037;;Unknown;;False
34734;KPRDCSA03;9026011317;f62fa4e68bc510312fcfd608c7365829f86b801d62697e770032e3127248692a;ciseaux à fils courbes L:180mm;GR2676;;Unknown;;False
34739;KPRDCSA03;9026011319;74b34894297da20d68e599896078dd03425a49da77d901bd565bddcb9a193fbc;pince à champ de Backaus L:135mm;GR2681;;Unknown;;False
34741;KPRDCSA03;9026011027;b5e785ab85ff01d930da15dbdd9cda76c78670531b4441b5d9d8259ab5fc870c;pince à champs de Backaus L:135mm;GR2805;;Bittner;;False
34742;KPRDCSA03;9026011370;89be292e8a3f3a1b5edb39e73a28110e9280b4548f84ee8cffc1429d55608f97;pince à champs de Backaus L:135mm;GR2808;;Unknown;;False
34743;KPRDCSA03;9026011102;cf626fb454ed9fa72dd5f8134d41b26a2764b9293aa29d1898065aaf32b2f39b;ciseaux Mayo courbes L:225mm;GR2802;;Zeppelin;;False
34749;KPRDCSA03;9026003109;d4c52b6b6204c4e6e4583ab9224c89c903caaa080d2b81ac7e3cba0afb0cffa7;valve malléable L:350mm;GR0097;;Simal;;False
34751;KPRDCSA03;9026011247;4c62a2146045927b69ba9ebd7ea36894cc2faf550e0fdc812907a0f594f3cd12;valve L:220mm l:65mm;GR2536;;Unknown;;False
34768;KPRDCSA03;9026012079;886780fa6f500d705441ed7ab768dc2af107ca1430e87e59f343132cf0900a1c;pince à dissection Krantowitz L:220mm;GR3049;;Simal;;False
34769;KPRDCSA03;9026012182;e2261063cf1881815ce200da82ada39941c56e70034913e92de154448ca4b216;pince à cadres L:185mm;GR2527;;Chifa;;False
34771;KPRDCSA03;9026012135;445a6f9d08da31bde849f8cfa11709a49de68a01e31aac3cbfdfd7d2bb12ef4e;écarteur de cushing N°10 L:235mm;GR3052;;Nopa;;False
34773;KPRDCSA03;9026010242;1244f8081c9ce461e4ea6cf7919a1096abd48ed21407685413a430a27efc14ed;pince à plateau L:200mm;GR0436;;Simal;;False
34774;KPRDCSA03;9026012172;13f4011a047505a5e126c33e7a5da7361bbffdcf49737dae497f1980274acf80;pince Duval mors en olive L:250mm;GR2804;;paul louis;;False
34775;KPRDCSA03;9026011994;f41dbc6cfd61bf2707c75306cd2415864a187a1b05f0e4fc9c9a138f6c60fad3;valve Doyen L:240mm 130*55mm;GR2532;;Simal;;False
34776;KPRDCSA03;9026011248;92f5770135182a6d69033b7f05e556452efe5b1d5abf847be91e48d72ef4273b;valve L:210mm l:60mm;GR2537;;Unknown;;False
34777;KPRDCSA03;9026011371;cfc2dae9b5197e1bc410a8ec82f25f8cadef8b0f2a360bd6c80779d646b6bf38;valve crantée L:180mm l:53mm;GR2810;;Unknown;;False
34785;KPRDCSA03;9026012136;c353ca763e97edb5d60db3895bb2f8e90027085c3dcf936b8e5e4bb722ceeab0;écarteur de cushing N°14 L:240mm;GR3053;;Nopa;;False
34786;KPRDCSA03;9026011246;f9ed1eddc078a35ebe6412dd952a023b56c7263df0dfc2f92bfd2970002728a7;valve Doyen L:240mm 120*60mm;GR2533;;Unknown;;False
34788;KPRDCSA03;9026012137;fb47fcc84c94b380873fe81a8c1f0c5454c176bdf0edcd49fa34316ea25b7079;petite valve pour cadre de Kirschner L:190mm l:55mm;GR3054;;Nopa;;False
34789;KPRDCSA03;9026012138;1032f627936327fbfab8bc04065d01a0a49dde70070fe114b55694bacb3e7679;valve pour cadre de Kirschner L:200mm l:60mm;GR3055;;Nopa;;False
34790;KPRDCSA03;9026001278;a0e41b339f392bf68e6e70b244b046e9690cdf75f3ddf685fbccd83fd50e9bfa;valve pour cadre de Kirschner L:200mm l:65mm;GR1742;;Unknown;;False
34791;KPRDCSA03;9026012139;de9273cb9ff2183ba672b06b7eaf926c151e7538334c8cc2776a0344594e6af4;cadre de Kirschner pliable 270mm*270mm;GR3056;;Nopa;;False
34794;KPRDCSA03;9026011477;068159af975ca85b68329595bcecc10736114540c9c71b1bb9b3fbd127dcef0e;mandrin L:295mm;GR3102;;Unknown;;False
34799;KPRDCSA03;9026011482;d62b7199169e4426b44ddcb591319913c1063880b0f933c95f88bef8d5a4ce2f;joint silicone transparent;GR3173;;Unknown;;False
34800;KPRDCSA03;9026011479;ba0107d75a0ac73316ec8ac6cadd919cf92244fd4a6606335a8ed128fd7226c5;support métallique pour joint caoutchouc;GR3104;;Unknown;;False
34801;KPRDCSA03;9026011481;4f6617e207a7dfa6f9479af257bc411956f25ced480f7423ce54cc70edae4ebe;aiguille à ponction avec ressort;GR3106;;Unknown;;False
34803;KPRDCSA03;9026011943;d2c0b17c9f1cd48c4a0b2b8c6bacf834281fe53dbf4961bbd0c305486fd6be87;pince à préhension type Duval en olive courbe L:245mm;GR2726;;Duchateau;;False
34805;KPRDCSA03;9026011336;ecf764c1bb0aad77c826fa9e77e288abdad7c007664e228262b3d5acaec21a74;curette utérine n°0 manche creux L:270mm;GR2732;;Unknown;;False
34807;KPRDCSA03;9026012017;fb676d9960905b8799aab4d4ffc28bcb0f3755e69d6ec453f293404c75bee800;curette utérine n°7 L:270mm;GR2731;;Simal;;False
34808;KPRDCSA03;9026011839;1a2106a18b6e682b95bfe490e089742aee2ce29873c357c8a17534704eab8301;pince Museux L:240mm;GR2852;;Leibinger;;False
34815;KPRDCSA03;9026012205;5499ac9e1db64e8f3defcc538cd7c3ba5e7ef5fd701795f58ebe43406453be2b;pince courbe L:245mm;GR2928;;Lepine;;False
34827;KPRDCSA03;9026037472;800da4573d302c70380a9dab31035461b4bdb47ad301e04a5e1aea32356d3d91;Gummi noir 50/40;GR6203;;Unknown;NA;False
34828;KPRDCSA03;9026011478;6783c48555bc2fb85b34a08cc2e552e3f29da32e8a9787e87a33a7e6a7c1c908;capuchon métallique vissable pour gaine de trocart;GR3103;;Unknown;;False
34830;KPRDCSA03;9026011480;03a7c1ae2534d791cdc7c457f1213451fd462c35f611c38781bf3442487357b7;pièce métallique pour règlage automatique;GR3105;;Unknown;;False
34832;KPRDCSA03;9026011244;c615b336dc1ec67e0dce73bc82dacdc6c18a551d67f9d1b12538f6928baad7e9;pince à préhension type Duval en olive L:240mm;GR2526;;Unknown;;False
34833;KPRDCSA03;9026012167;41af2ef254655c98b93caf3f6cb9b694dc0f3b8945bb36292e1111576d43b555;curette utérine n°3 L:255mm;GR2730;;paul louis;;False
34834;KPRDCSA03;9026011337;d7a15fee95f3b9a245c81ce77705189332b56c632692313b7850b2a174579126;curette utérine manche creux L:270mm l:12mm;GR2735;;Unknown;;False
34835;KPRDCSA03;9026012019;73d020e5736c850005f0623fb6ec3beca9b388f6a1256ac87fe7d1bf7dd286e5;curette utérine coudée L:260mm;GR2736;;Simal;;False
34843;KPRDCSA03;9026011842;e7bce72c5bc51e965bde147eff52ade2bffaa43eb284b0fb118eca8aaeacae86;pince en coeur L:200mm;GR2927;;Leibinger;;False
34852;KPRDCSA03;9026011995;c597dc495bb0eccf7093147681cf04bfd21071e2f6aab6b9eda59b843823f12b;curette utérine coudée n°1 L:260mm;GR2547;;Simal;;False
34853;KPRDCSA03;9026011996;8e9ac93ad7ff7dc26fd882783df407a40a08a36d1d7919f0e69cad782cbc3616;curette utérine n°3 L:310mm;GR2548;;Simal;;False
34854;KPRDCSA03;9026011938;7b6d3ef4ca3c9c00f16e44a1620b1c3aed144766f688b583ead8b02fe6e42c4f;curette utérine n°4 L:260mm;GR2549;;Duchateau;;False
